"transaction_id","product"
570,"other vegetables"
570,"frozen vegetables"
571,"citrus fruit"
571,"sausage"
571,"whole milk"
571,"canned beer"
572,"whole milk"
572,"sausage"
572,"pet care"
572,"yogurt"
573,"whole milk"
573,"house keeping products"
574,"frankfurter"
574,"brandy"
575,"berries"
575,"other vegetables"
576,"beef"
576,"curd"
576,"frozen meals"
577,"tropical fruit"
577,"UHT-milk"
577,"napkins"
577,"whole milk"
578,"whole milk"
578,"bottled water"
579,"yogurt"
579,"citrus fruit"
580,"whole milk"
580,"cream cheese "
581,"rolls/buns"
581,"other vegetables"
581,"butter"
581,"root vegetables"
581,"rolls/buns"
582,"citrus fruit"
582,"light bulbs"
583,"frozen vegetables"
583,"domestic eggs"
584,"citrus fruit"
584,"soda"
585,"yogurt"
585,"whole milk"
586,"whole milk"
586,"root vegetables"
587,"shopping bags"
587,"frozen meals"
588,"domestic eggs"
588,"beef"
588,"coffee"
588,"bottled beer"
589,"butter"
589,"chewing gum"
590,"pip fruit"
590,"tropical fruit"
590,"mustard"
591,"beef"
591,"newspapers"
591,"bottled beer"
592,"other vegetables"
592,"yogurt"
592,"whole milk"
592,"spread cheese"
593,"white bread"
593,"yogurt"
594,"canned beer"
594,"berries"
594,"male cosmetics"
594,"fruit/vegetable juice"
595,"misc. beverages"
595,"coffee"
596,"red/blush wine"
596,"salty snack"
597,"canned beer"
597,"citrus fruit"
598,"sausage"
598,"bottled water"
599,"white bread"
599,"frozen vegetables"
600,"whole milk"
600,"beef"
600,"citrus fruit"
600,"newspapers"
600,"bottled water"
601,"other vegetables"
601,"sliced cheese"
602,"whole milk"
602,"root vegetables"
602,"canned vegetables"
603,"beef"
603,"house keeping products"
604,"frozen vegetables"
604,"whole milk"
605,"pork"
605,"packaged fruit/vegetables"
605,"chocolate"
606,"curd"
606,"spices"
607,"root vegetables"
607,"brown bread"
608,"bottled water"
608,"tropical fruit"
609,"rolls/buns"
609,"other vegetables"
610,"coffee"
610,"domestic eggs"
611,"sweet spreads"
611,"herbs"
611,"long life bakery product"
612,"bottled beer"
612,"whole milk"
612,"UHT-milk"
612,"chocolate"
613,"frankfurter"
613,"frozen vegetables"
614,"liquor"
614,"bottled water"
615,"other vegetables"
615,"rolls/buns"
616,"waffles"
616,"whole milk"
616,"other vegetables"
616,"white bread"
617,"napkins"
617,"napkins"
618,"soda"
618,"margarine"
619,"finished products"
619,"newspapers"
619,"whipped/sour cream"
620,"napkins"
620,"cleaner"
621,"soda"
621,"detergent"
622,"cake bar"
622,"bottled beer"
623,"whole milk"
623,"canned beer"
624,"chocolate"
624,"shopping bags"
625,"pip fruit"
625,"whipped/sour cream"
626,"whole milk"
626,"sparkling wine"
627,"citrus fruit"
627,"whipped/sour cream"
628,"whole milk"
628,"turkey"
628,"pork"
628,"dog food"
628,"rolls/buns"
628,"soda"
628,"bottled water"
628,"bottled water"
629,"chicken"
629,"pip fruit"
630,"soda"
630,"whipped/sour cream"
631,"other vegetables"
631,"soda"
632,"brown bread"
632,"pasta"
633,"specialty chocolate"
633,"beverages"
634,"bottled water"
634,"onions"
635,"rolls/buns"
635,"margarine"
636,"specialty bar"
636,"newspapers"
637,"bottled beer"
637,"fruit/vegetable juice"
637,"rolls/buns"
638,"hard cheese"
638,"rolls/buns"
639,"citrus fruit"
639,"syrup"
640,"baking powder"
640,"pickled vegetables"
641,"root vegetables"
641,"cling film/bags"
642,"pip fruit"
642,"whipped/sour cream"
643,"rolls/buns"
643,"soft cheese"
643,"fruit/vegetable juice"
644,"hamburger meat"
644,"other vegetables"
645,"citrus fruit"
645,"brown bread"
645,"specialty chocolate"
646,"pasta"
646,"oil"
647,"whole milk"
647,"citrus fruit"
647,"shopping bags"
647,"white wine"
647,"soda"
647,"yogurt"
648,"bottled water"
648,"yogurt"
648,"beef"
648,"berries"
648,"chocolate"
648,"butter"
649,"tropical fruit"
649,"other vegetables"
650,"hard cheese"
650,"sugar"
650,"bottled water"
651,"soda"
651,"whole milk"
652,"frozen potato products"
652,"domestic eggs"
652,"curd cheese"
653,"whole milk"
653,"tropical fruit"
654,"pastry"
654,"other vegetables"
655,"rolls/buns"
655,"canned beer"
655,"brown bread"
655,"dessert"
656,"tropical fruit"
656,"shopping bags"
657,"oil"
657,"coffee"
658,"other vegetables"
658,"ice cream"
658,"pork"
658,"salt"
659,"bottled water"
659,"chocolate"
659,"jam"
660,"cereals"
660,"soda"
661,"chicken"
661,"frozen meals"
661,"napkins"
662,"frozen potato products"
662,"whole milk"
663,"citrus fruit"
663,"white bread"
664,"bottled beer"
664,"oil"
664,"whole milk"
664,"dishes"
665,"white bread"
665,"mayonnaise"
666,"sausage"
666,"root vegetables"
667,"butter"
667,"mustard"
668,"rolls/buns"
668,"red/blush wine"
669,"candy"
669,"baking powder"
669,"canned fish"
670,"beef"
670,"butter milk"
671,"ice cream"
671,"hamburger meat"
671,"shopping bags"
671,"whole milk"
671,"soft cheese"
672,"hamburger meat"
672,"pip fruit"
673,"sausage"
673,"domestic eggs"
674,"sausage"
674,"bottled beer"
674,"dessert"
674,"butter"
674,"cream cheese "
674,"other vegetables"
674,"canned beer"
674,"brown bread"
675,"root vegetables"
675,"ham"
675,"butter"
675,"brown bread"
675,"pastry"
675,"spread cheese"
676,"beef"
676,"whole milk"
676,"newspapers"
677,"root vegetables"
677,"sweet spreads"
678,"beef"
678,"whole milk"
678,"frozen meals"
679,"frankfurter"
679,"canned beer"
680,"ice cream"
680,"chewing gum"
681,"pip fruit"
681,"specialty bar"
681,"chocolate"
682,"soda"
682,"butter"
683,"white bread"
683,"domestic eggs"
684,"soda"
684,"detergent"
685,"other vegetables"
685,"whole milk"
685,"canned fruit"
686,"soda"
686,"soda"
687,"citrus fruit"
687,"domestic eggs"
688,"other vegetables"
688,"onions"
688,"shopping bags"
689,"butter milk"
689,"cleaner"
689,"bottled water"
690,"other vegetables"
690,"bottled beer"
691,"whole milk"
691,"rolls/buns"
691,"soda"
692,"tropical fruit"
692,"dessert"
693,"bottled beer"
693,"sliced cheese"
694,"hamburger meat"
694,"bottled beer"
695,"pip fruit"
695,"rolls/buns"
695,"soda"
696,"bottled water"
696,"soda"
697,"whipped/sour cream"
697,"specialty chocolate"
698,"canned beer"
698,"root vegetables"
699,"other vegetables"
699,"meat spreads"
700,"root vegetables"
700,"root vegetables"
701,"sparkling wine"
701,"waffles"
702,"berries"
702,"white bread"
703,"hamburger meat"
703,"citrus fruit"
703,"specialty chocolate"
703,"other vegetables"
704,"brown bread"
704,"pastry"
705,"butter"
705,"seasonal products"
705,"fruit/vegetable juice"
706,"soda"
706,"shopping bags"
707,"citrus fruit"
707,"root vegetables"
708,"whole milk"
708,"bottled water"
708,"honey"
709,"pip fruit"
709,"napkins"
710,"butter"
710,"coffee"
710,"soda"
710,"pastry"
711,"butter"
711,"shopping bags"
712,"whole milk"
712,"soft cheese"
713,"finished products"
713,"liquor"
714,"pip fruit"
714,"shopping bags"
715,"domestic eggs"
715,"newspapers"
716,"mayonnaise"
716,"candy"
716,"rolls/buns"
716,"bottled beer"
717,"pip fruit"
717,"waffles"
718,"whole milk"
718,"brown bread"
719,"beef"
719,"whipped/sour cream"
720,"sausage"
720,"chocolate"
721,"citrus fruit"
721,"yogurt"
722,"root vegetables"
722,"citrus fruit"
722,"root vegetables"
722,"misc. beverages"
722,"sliced cheese"
722,"packaged fruit/vegetables"
722,"yogurt"
722,"whipped/sour cream"
723,"citrus fruit"
723,"napkins"
724,"frozen fish"
724,"specialty chocolate"
725,"other vegetables"
725,"specialty chocolate"
725,"newspapers"
726,"grapes"
726,"rolls/buns"
727,"beverages"
727,"sausage"
728,"rolls/buns"
728,"whole milk"
728,"white bread"
728,"popcorn"
729,"sugar"
729,"canned vegetables"
729,"flour"
729,"bottled water"
729,"salty snack"
730,"brown bread"
730,"detergent"
731,"citrus fruit"
731,"root vegetables"
732,"candy"
732,"dessert"
732,"rolls/buns"
732,"canned fish"
733,"candles"
733,"whole milk"
734,"misc. beverages"
734,"coffee"
735,"coffee"
735,"oil"
736,"yogurt"
736,"roll products "
737,"yogurt"
737,"rolls/buns"
738,"soda"
738,"curd cheese"
738,"root vegetables"
738,"semi-finished bread"
739,"softener"
739,"chocolate"
740,"soda"
740,"beverages"
741,"root vegetables"
741,"yogurt"
742,"whole milk"
742,"waffles"
743,"rolls/buns"
743,"pastry"
744,"grapes"
744,"chicken"
744,"bottled beer"
744,"root vegetables"
745,"sliced cheese"
745,"pip fruit"
746,"whole milk"
746,"oil"
747,"white bread"
747,"bottled water"
747,"ready soups"
747,"curd"
748,"yogurt"
748,"whole milk"
748,"yogurt"
748,"chewing gum"
749,"tropical fruit"
749,"hygiene articles"
749,"candles"
750,"sausage"
750,"cat food"
751,"pastry"
751,"sausage"
751,"soda"
751,"rolls/buns"
751,"sugar"
751,"soda"
751,"other vegetables"
751,"whole milk"
751,"softener"
752,"ham"
752,"pickled vegetables"
752,"shopping bags"
753,"whole milk"
753,"yogurt"
753,"semi-finished bread"
754,"frankfurter"
754,"whole milk"
755,"soft cheese"
755,"bottled water"
756,"pork"
756,"beef"
756,"yogurt"
757,"rolls/buns"
757,"frozen meals"
758,"shopping bags"
758,"misc. beverages"
759,"tropical fruit"
759,"butter milk"
760,"yogurt"
760,"shopping bags"
761,"ham"
761,"brown bread"
762,"sausage"
762,"dessert"
763,"fruit/vegetable juice"
763,"long life bakery product"
763,"specialty cheese"
764,"butter"
764,"margarine"
765,"finished products"
765,"domestic eggs"
766,"specialty bar"
766,"whole milk"
767,"frankfurter"
767,"butter"
767,"specialty bar"
767,"yogurt"
768,"UHT-milk"
768,"other vegetables"
769,"rolls/buns"
769,"tropical fruit"
769,"salty snack"
769,"specialty bar"
770,"beef"
770,"domestic eggs"
771,"tropical fruit"
771,"salt"
772,"tropical fruit"
772,"cat food"
773,"root vegetables"
773,"other vegetables"
774,"domestic eggs"
774,"fruit/vegetable juice"
775,"chicken"
775,"beef"
775,"pork"
775,"beef"
775,"newspapers"
775,"dessert"
775,"margarine"
775,"brown bread"
775,"newspapers"
776,"citrus fruit"
776,"bottled beer"
777,"syrup"
777,"waffles"
778,"meat"
778,"chicken"
778,"yogurt"
778,"pip fruit"
779,"sauces"
779,"yogurt"
780,"grapes"
780,"root vegetables"
780,"shopping bags"
781,"pip fruit"
781,"other vegetables"
781,"semi-finished bread"
781,"sliced cheese"
782,"citrus fruit"
782,"long life bakery product"
783,"turkey"
783,"onions"
784,"canned beer"
784,"brown bread"
785,"whole milk"
785,"soda"
785,"root vegetables"
785,"pastry"
785,"specialty fat"
785,"bottled water"
785,"napkins"
785,"tropical fruit"
786,"whole milk"
786,"sugar"
787,"citrus fruit"
787,"grapes"
787,"bottled water"
788,"whole milk"
788,"dog food"
788,"pastry"
789,"citrus fruit"
789,"citrus fruit"
790,"meat"
790,"cling film/bags"
790,"curd"
791,"pork"
791,"frozen meals"
792,"other vegetables"
792,"fruit/vegetable juice"
793,"whole milk"
793,"sausage"
793,"yogurt"
793,"whole milk"
793,"butter"
794,"tropical fruit"
794,"rolls/buns"
794,"frozen fish"
795,"tropical fruit"
795,"meat"
795,"whole milk"
795,"candles"
796,"red/blush wine"
796,"instant coffee"
797,"canned beer"
797,"brown bread"
798,"sausage"
798,"pasta"
799,"canned beer"
799,"margarine"
799,"chocolate"
800,"rolls/buns"
800,"specialty chocolate"
800,"napkins"
800,"onions"
800,"rice"
800,"rolls/buns"
800,"butter milk"
800,"dental care"
801,"pastry"
801,"waffles"
802,"frankfurter"
802,"ice cream"
803,"sugar"
803,"bottled water"
804,"canned beer"
804,"coffee"
805,"condensed milk"
805,"onions"
806,"citrus fruit"
806,"butter"
806,"UHT-milk"
807,"packaged fruit/vegetables"
807,"flour"
808,"citrus fruit"
808,"semi-finished bread"
808,"yogurt"
809,"ham"
809,"rum"
810,"UHT-milk"
810,"cooking chocolate"
811,"sausage"
811,"specialty chocolate"
812,"whole milk"
812,"curd"
813,"pastry"
813,"rolls/buns"
814,"white bread"
814,"jam"
815,"butter milk"
815,"soda"
815,"seasonal products"
816,"shopping bags"
816,"whole milk"
816,"whole milk"
816,"whole milk"
816,"detergent"
816,"flour"
817,"dessert"
817,"sliced cheese"
817,"bottled beer"
817,"other vegetables"
818,"photo/film"
818,"brown bread"
819,"hard cheese"
819,"pastry"
820,"beef"
820,"citrus fruit"
820,"specialty bar"
820,"white bread"
820,"soda"
820,"vinegar"
820,"long life bakery product"
820,"domestic eggs"
821,"yogurt"
821,"whipped/sour cream"
822,"photo/film"
822,"beverages"
822,"bottled beer"
823,"mustard"
823,"brown bread"
824,"beef"
824,"white bread"
824,"frozen potato products"
825,"ham"
825,"whipped/sour cream"
825,"newspapers"
826,"canned beer"
826,"sliced cheese"
827,"soda"
827,"canned beer"
828,"soda"
828,"butter milk"
828,"soda"
829,"whole milk"
829,"other vegetables"
830,"ham"
830,"domestic eggs"
831,"frankfurter"
831,"pastry"
831,"misc. beverages"
832,"yogurt"
832,"margarine"
833,"hard cheese"
833,"soda"
834,"ice cream"
834,"onions"
835,"white wine"
835,"photo/film"
835,"whipped/sour cream"
836,"grapes"
836,"detergent"
837,"sausage"
837,"root vegetables"
838,"pork"
838,"sliced cheese"
838,"flour"
839,"pasta"
839,"canned beer"
840,"rolls/buns"
840,"bottled beer"
841,"butter"
841,"grapes"
841,"bottled water"
842,"UHT-milk"
842,"curd"
843,"whipped/sour cream"
843,"shopping bags"
844,"other vegetables"
844,"rolls/buns"
845,"rolls/buns"
845,"whipped/sour cream"
845,"waffles"
845,"rolls/buns"
845,"margarine"
845,"soda"
845,"salty snack"
845,"soda"
845,"canned beer"
846,"chicken"
846,"whole milk"
847,"butter milk"
847,"other vegetables"
848,"root vegetables"
848,"margarine"
848,"bottled water"
849,"yogurt"
849,"shopping bags"
849,"coffee"
850,"curd"
850,"pastry"
851,"salty snack"
851,"root vegetables"
852,"butter"
852,"roll products "
853,"canned beer"
853,"bottled beer"
854,"other vegetables"
854,"curd"
854,"abrasive cleaner"
855,"condensed milk"
855,"other vegetables"
856,"bottled water"
856,"soda"
857,"dog food"
857,"processed cheese"
858,"sausage"
858,"sausage"
858,"bottled beer"
858,"spread cheese"
859,"shopping bags"
859,"waffles"
860,"newspapers"
860,"pip fruit"
860,"dishes"
861,"whole milk"
861,"cling film/bags"
862,"butter milk"
862,"hard cheese"
863,"cleaner"
863,"misc. beverages"
864,"citrus fruit"
864,"other vegetables"
865,"pork"
865,"other vegetables"
865,"cream cheese "
866,"beverages"
866,"sugar"
867,"rolls/buns"
867,"hard cheese"
868,"ham"
868,"whole milk"
868,"other vegetables"
868,"soda"
868,"white bread"
868,"tropical fruit"
868,"sugar"
869,"frankfurter"
869,"margarine"
870,"meat"
870,"soda"
871,"roll products "
871,"waffles"
872,"condensed milk"
872,"whole milk"
873,"sausage"
873,"processed cheese"
874,"whipped/sour cream"
874,"yogurt"
875,"finished products"
875,"yogurt"
875,"bottled beer"
875,"bottled water"
876,"brown bread"
876,"tropical fruit"
877,"onions"
877,"hard cheese"
878,"soda"
878,"shopping bags"
879,"frozen vegetables"
879,"sausage"
879,"whole milk"
879,"frozen vegetables"
879,"rolls/buns"
879,"other vegetables"
879,"oil"
879,"frozen fish"
879,"baking powder"
880,"oil"
880,"margarine"
881,"whole milk"
881,"specialty cheese"
882,"specialty chocolate"
882,"pasta"
882,"soda"
882,"long life bakery product"
883,"meat"
883,"other vegetables"
883,"pasta"
884,"butter"
884,"chocolate"
885,"citrus fruit"
885,"other vegetables"
886,"sausage"
886,"frozen meals"
887,"sausage"
887,"dog food"
887,"bottled beer"
887,"bottled water"
888,"beverages"
888,"beverages"
888,"sugar"
888,"pasta"
888,"domestic eggs"
889,"shopping bags"
889,"tropical fruit"
890,"soda"
890,"cling film/bags"
891,"UHT-milk"
891,"soft cheese"
892,"candy"
892,"soda"
893,"rolls/buns"
893,"salty snack"
893,"bottled water"
893,"shopping bags"
894,"onions"
894,"soft cheese"
895,"coffee"
895,"white bread"
896,"dessert"
896,"condensed milk"
896,"rolls/buns"
896,"shopping bags"
897,"soda"
897,"soda"
897,"canned fruit"
897,"processed cheese"
897,"soda"
897,"shopping bags"
898,"grapes"
898,"other vegetables"
899,"tropical fruit"
899,"rolls/buns"
900,"turkey"
900,"shopping bags"
901,"whipped/sour cream"
901,"yogurt"
902,"yogurt"
902,"canned beer"
903,"tropical fruit"
903,"berries"
904,"other vegetables"
904,"UHT-milk"
905,"butter"
905,"candy"
906,"frozen vegetables"
906,"other vegetables"
907,"chicken"
907,"butter"
908,"margarine"
908,"margarine"
909,"citrus fruit"
909,"skin care"
910,"root vegetables"
910,"frozen vegetables"
911,"dessert"
911,"packaged fruit/vegetables"
912,"tropical fruit"
912,"pip fruit"
913,"beef"
913,"curd"
914,"frankfurter"
914,"whole milk"
915,"citrus fruit"
915,"coffee"
916,"soda"
916,"frozen meals"
916,"bottled beer"
917,"other vegetables"
917,"chewing gum"
918,"canned beer"
918,"dessert"
918,"fruit/vegetable juice"
919,"grapes"
919,"other vegetables"
920,"chicken"
920,"pastry"
921,"pork"
921,"turkey"
921,"pot plants"
921,"whole milk"
921,"soda"
921,"dishes"
922,"pastry"
922,"liquor"
923,"sausage"
923,"processed cheese"
923,"baking powder"
923,"specialty cheese"
924,"ham"
924,"napkins"
925,"white wine"
925,"specialty bar"
925,"specialty chocolate"
926,"soda"
926,"red/blush wine"
927,"tea"
927,"coffee"
928,"sugar"
928,"other vegetables"
929,"berries"
929,"domestic eggs"
930,"sausage"
930,"coffee"
931,"UHT-milk"
931,"herbs"
931,"butter"
931,"oil"
932,"frozen dessert"
932,"cream cheese "
933,"rolls/buns"
933,"yogurt"
934,"yogurt"
934,"coffee"
935,"rolls/buns"
935,"fruit/vegetable juice"
935,"frozen vegetables"
935,"whipped/sour cream"
936,"whole milk"
936,"shopping bags"
937,"hamburger meat"
937,"coffee"
938,"fruit/vegetable juice"
938,"berries"
939,"ice cream"
939,"whole milk"
940,"sausage"
940,"grapes"
940,"sliced cheese"
940,"napkins"
941,"pork"
941,"root vegetables"
942,"sausage"
942,"curd"
943,"pip fruit"
943,"shopping bags"
944,"whole milk"
944,"domestic eggs"
944,"canned vegetables"
944,"flower (seeds)"
945,"rolls/buns"
945,"hard cheese"
945,"rolls/buns"
945,"flour"
946,"organic sausage"
946,"frozen meals"
946,"sugar"
947,"whole milk"
947,"onions"
947,"pickled vegetables"
948,"citrus fruit"
948,"other vegetables"
949,"frozen meals"
949,"bottled beer"
950,"tropical fruit"
950,"white bread"
950,"butter"
951,"sausage"
951,"other vegetables"
951,"tropical fruit"
951,"mayonnaise"
952,"specialty bar"
952,"tropical fruit"
953,"bottled water"
953,"pastry"
954,"sugar"
954,"curd"
955,"tropical fruit"
955,"yogurt"
955,"semi-finished bread"
955,"soda"
956,"other vegetables"
956,"whole milk"
956,"soda"
957,"UHT-milk"
957,"canned fish"
957,"root vegetables"
957,"waffles"
958,"hamburger meat"
958,"other vegetables"
958,"domestic eggs"
959,"cream cheese "
959,"pip fruit"
959,"citrus fruit"
959,"chicken"
959,"other vegetables"
959,"curd"
959,"specialty chocolate"
959,"pastry"
960,"pork"
960,"yogurt"
961,"shopping bags"
961,"tropical fruit"
961,"red/blush wine"
962,"pork"
962,"brown bread"
963,"other vegetables"
963,"sliced cheese"
964,"butter"
964,"whole milk"
965,"other vegetables"
965,"margarine"
965,"brown bread"
966,"whole milk"
966,"misc. beverages"
967,"white wine"
967,"sauces"
968,"oil"
968,"canned fish"
969,"rolls/buns"
969,"seasonal products"
970,"tropical fruit"
970,"root vegetables"
971,"red/blush wine"
971,"frozen meals"
971,"canned fruit"
972,"other vegetables"
972,"liquor"
972,"whole milk"
972,"butter milk"
973,"other vegetables"
973,"whole milk"
973,"softener"
974,"cake bar"
974,"flower soil/fertilizer"
975,"citrus fruit"
975,"cereals"
976,"pork"
976,"napkins"
977,"specialty bar"
977,"cleaner"
978,"pork"
978,"pastry"
979,"artif. sweetener"
979,"whole milk"
980,"tidbits"
980,"cream cheese "
981,"dessert"
981,"rolls/buns"
982,"coffee"
982,"other vegetables"
982,"specialty cheese"
983,"frozen potato products"
983,"domestic eggs"
983,"shopping bags"
983,"butter milk"
984,"citrus fruit"
984,"pastry"
985,"ice cream"
985,"butter"
986,"rolls/buns"
986,"dental care"
987,"sausage"
987,"onions"
987,"mustard"
988,"salt"
988,"citrus fruit"
989,"root vegetables"
989,"butter"
