"member","transaction_id","sale_date","product"
1077,277,2014-07-17,"pasta"
1077,278,2014-08-30,"canned beer"
1077,278,2014-08-30,"rolls/buns"
1077,278,2014-08-30,"artif. sweetener"
1077,278,2014-08-30,"soda"
1077,279,2014-09-29,"white bread"
1077,279,2014-09-29,"brown bread"
1077,280,2014-10-07,"other vegetables"
1077,280,2014-10-07,"butter"
1077,281,2014-12-30,"rolls/buns"
1077,281,2014-12-30,"root vegetables"
1077,282,2015-09-12,"tropical fruit"
1077,282,2015-09-12,"soda"
1078,283,2014-08-28,"chicken"
1078,283,2014-08-28,"soda"
1078,284,2015-10-28,"frankfurter"
1078,284,2015-10-28,"curd"
1078,284,2015-10-28,"white bread"
1078,284,2015-10-28,"rolls/buns"
1078,284,2015-10-28,"coffee"
1079,285,2014-10-07,"red/blush wine"
1079,285,2014-10-07,"bottled water"
1079,285,2014-10-07,"sweet spreads"
1079,286,2015-09-09,"rolls/buns"
1079,286,2015-09-09,"onions"
1079,286,2015-09-09,"napkins"
1080,287,2014-11-02,"canned beer"
1080,287,2014-11-02,"soda"
1080,288,2015-05-14,"root vegetables"
1080,288,2015-05-14,"frozen vegetables"
1080,288,2015-05-14,"pet care"
1081,289,2014-02-11,"beverages"
1081,289,2014-02-11,"yogurt"
1081,290,2015-01-21,"tropical fruit"
1081,290,2015-01-21,"whole milk"
1081,291,2015-03-06,"other vegetables"
1081,291,2015-03-06,"frankfurter"
1081,291,2015-03-06,"newspapers"
1081,291,2015-03-06,"whole milk"
1081,291,2015-03-06,"pastry"
1081,292,2015-04-25,"coffee"
1081,292,2015-04-25,"butter milk"
1081,293,2015-05-03,"specialty bar"
1081,293,2015-05-03,"tropical fruit"
1081,293,2015-05-03,"yogurt"
1081,293,2015-05-03,"bottled beer"
1081,293,2015-05-03,"baking powder"
1082,294,2014-03-20,"bottled water"
1082,294,2014-03-20,"hygiene articles"
1082,295,2014-05-13,"beef"
1082,295,2014-05-13,"margarine"
1082,295,2014-05-13,"other vegetables"
1083,296,2014-07-15,"specialty chocolate"
1083,296,2014-07-15,"soda"
1083,296,2014-07-15,"bathroom cleaner"
1083,297,2014-11-15,"hamburger meat"
1083,297,2014-11-15,"whole milk"
1083,298,2015-02-06,"pork"
1083,298,2015-02-06,"sliced cheese"
1084,299,2014-04-18,"pip fruit"
1084,299,2014-04-18,"other vegetables"
1085,300,2014-04-24,"other vegetables"
1085,300,2014-04-24,"shopping bags"
1085,300,2014-04-24,"soda"
1085,301,2014-05-25,"yogurt"
1085,301,2014-05-25,"newspapers"
1085,302,2015-08-15,"root vegetables"
1085,302,2015-08-15,"citrus fruit"
1086,303,2014-07-27,"rolls/buns"
1086,303,2014-07-27,"soda"
1086,304,2014-09-26,"canned beer"
1086,304,2014-09-26,"herbs"
1086,304,2014-09-26,"margarine"
1086,305,2014-12-10,"ice cream"
1086,305,2014-12-10,"whipped/sour cream"
1086,306,2015-11-17,"other vegetables"
1086,306,2015-11-17,"beef"
1086,306,2015-11-17,"soda"
1086,306,2015-11-17,"curd"
1086,306,2015-11-17,"butter"
1086,307,2015-12-28,"rolls/buns"
1086,307,2015-12-28,"citrus fruit"
1087,308,2014-02-26,"sausage"
1087,308,2014-02-26,"beverages"
1087,309,2014-04-20,"whole milk"
1087,309,2014-04-20,"whole milk"
1087,310,2014-06-19,"specialty chocolate"
1087,310,2014-06-19,"white bread"
1087,311,2014-07-25,"other vegetables"
1087,311,2014-07-25,"whole milk"
1087,312,2014-10-13,"ham"
1087,312,2014-10-13,"white bread"
1087,313,2014-12-11,"coffee"
1087,313,2014-12-11,"berries"
1087,314,2014-12-16,"soda"
1087,314,2014-12-16,"flower (seeds)"
1087,314,2014-12-16,"jam"
1087,315,2015-03-19,"sausage"
1087,315,2015-03-19,"pip fruit"
1087,315,2015-03-19,"chocolate"
1087,316,2015-08-14,"herbs"
1087,316,2015-08-14,"pot plants"
1087,316,2015-08-14,"cake bar"
1088,317,2015-01-14,"yogurt"
1088,317,2015-01-14,"berries"
1088,318,2015-11-09,"whole milk"
1088,318,2015-11-09,"hard cheese"
1088,319,2015-11-30,"tropical fruit"
1088,319,2015-11-30,"meat"
1088,319,2015-11-30,"other vegetables"
1088,319,2015-11-30,"domestic eggs"
1088,319,2015-11-30,"baking powder"
1089,320,2014-12-05,"yogurt"
1089,320,2014-12-05,"sauces"
1090,321,2015-08-31,"sausage"
1090,321,2015-08-31,"liquor"
1090,321,2015-08-31,"specialty chocolate"
1090,321,2015-08-31,"dishes"
1090,321,2015-08-31,"yogurt"
1090,321,2015-08-31,"napkins"
1090,321,2015-08-31,"detergent"
1090,321,2015-08-31,"pastry"
1090,322,2015-10-04,"beef"
1090,322,2015-10-04,"yogurt"
1090,323,2015-10-21,"ice cream"
1090,323,2015-10-21,"whole milk"
1092,324,2014-12-10,"yogurt"
1092,324,2014-12-10,"newspapers"
1092,325,2015-05-16,"root vegetables"
1092,325,2015-05-16,"soda"
1092,325,2015-05-16,"specialty bar"
1092,325,2015-05-16,"other vegetables"
1092,325,2015-05-16,"frozen vegetables"
1092,326,2015-07-03,"photo/film"
1092,326,2015-07-03,"shopping bags"
1092,327,2015-07-27,"rolls/buns"
1092,327,2015-07-27,"grapes"
1092,327,2015-07-27,"bottled beer"
1092,327,2015-07-27,"sausage"
1092,327,2015-07-27,"salty snack"
1092,327,2015-07-27,"Instant food products"
1092,327,2015-07-27,"domestic eggs"
1092,327,2015-07-27,"bottled water"
1092,328,2015-10-09,"frankfurter"
1092,328,2015-10-09,"other vegetables"
1092,328,2015-10-09,"bottled beer"
1093,329,2015-03-28,"dessert"
1093,329,2015-03-28,"domestic eggs"
1094,330,2014-03-11,"whole milk"
1094,330,2014-03-11,"brown bread"
1094,331,2014-07-24,"pasta"
1094,331,2014-07-24,"whole milk"
1094,331,2014-07-24,"waffles"
1094,332,2014-08-18,"newspapers"
1094,332,2014-08-18,"salty snack"
1094,333,2014-08-26,"chocolate marshmallow"
1094,333,2014-08-26,"other vegetables"
1094,334,2014-12-11,"hamburger meat"
1094,334,2014-12-11,"detergent"
1094,334,2014-12-11,"flour"
1094,335,2015-01-07,"sausage"
1094,335,2015-01-07,"tropical fruit"
1094,335,2015-01-07,"misc. beverages"
1094,335,2015-01-07,"root vegetables"
1094,336,2015-05-16,"tropical fruit"
1094,336,2015-05-16,"soda"
1094,337,2015-09-08,"sausage"
1094,337,2015-09-08,"whole milk"
1095,338,2014-03-25,"yogurt"
1095,338,2014-03-25,"shopping bags"
1095,339,2014-08-06,"pickled vegetables"
1095,339,2014-08-06,"flour"
1095,340,2015-10-30,"packaged fruit/vegetables"
1095,340,2015-10-30,"bottled water"
1095,340,2015-10-30,"pork"
1095,340,2015-10-30,"domestic eggs"
1096,341,2015-07-28,"pip fruit"
1096,341,2015-07-28,"fruit/vegetable juice"
1097,342,2014-04-16,"sausage"
1097,342,2014-04-16,"whole milk"
1097,342,2014-04-16,"cake bar"
1097,343,2014-05-03,"shopping bags"
1097,343,2014-05-03,"root vegetables"
1097,344,2014-10-12,"whipped/sour cream"
1097,344,2014-10-12,"curd"
1097,344,2014-10-12,"shopping bags"
1097,345,2014-11-26,"hard cheese"
1097,345,2014-11-26,"whole milk"
1097,346,2015-09-25,"frankfurter"
1097,346,2015-09-25,"whipped/sour cream"
1097,346,2015-09-25,"bottled water"
1097,347,2015-11-01,"tropical fruit"
1097,347,2015-11-01,"whole milk"
1097,347,2015-11-01,"soda"
1097,347,2015-11-01,"curd"
1098,348,2014-02-25,"citrus fruit"
1098,348,2014-02-25,"dessert"
1098,349,2014-07-19,"tropical fruit"
1098,349,2014-07-19,"candy"
1098,350,2015-01-19,"rolls/buns"
1098,350,2015-01-19,"shopping bags"
1098,350,2015-01-19,"cat food"
1098,351,2015-05-07,"canned beer"
1098,351,2015-05-07,"napkins"
1098,351,2015-05-07,"rolls/buns"
1098,352,2015-08-05,"tropical fruit"
1098,352,2015-08-05,"citrus fruit"
1098,352,2015-08-05,"yogurt"
1098,352,2015-08-05,"frankfurter"
1098,352,2015-08-05,"specialty chocolate"
1098,352,2015-08-05,"hard cheese"
1098,352,2015-08-05,"whole milk"
1098,352,2015-08-05,"canned beer"
1098,353,2015-09-27,"root vegetables"
1098,353,2015-09-27,"frozen vegetables"
1098,353,2015-09-27,"bottled water"
1098,353,2015-09-27,"cat food"
1098,354,2015-11-12,"grapes"
1098,354,2015-11-12,"other vegetables"
1099,355,2014-07-18,"pip fruit"
1099,355,2014-07-18,"brown bread"
1099,356,2014-08-29,"root vegetables"
1099,356,2014-08-29,"instant coffee"
1099,357,2015-08-13,"spread cheese"
1099,357,2015-08-13,"pork"
1100,358,2014-02-20,"hamburger meat"
1100,358,2014-02-20,"pasta"
1100,359,2014-12-18,"whole milk"
1100,359,2014-12-18,"yogurt"
1100,360,2015-03-12,"soda"
1100,360,2015-03-12,"hygiene articles"
1100,360,2015-03-12,"grapes"
1100,360,2015-03-12,"pudding powder"
1100,360,2015-03-12,"butter milk"
1100,360,2015-03-12,"butter"
1101,361,2014-09-07,"whole milk"
1101,361,2014-09-07,"processed cheese"
1101,362,2014-12-25,"brown bread"
1101,362,2014-12-25,"sparkling wine"
1101,363,2014-12-28,"rolls/buns"
1101,363,2014-12-28,"other vegetables"
1101,363,2014-12-28,"whipped/sour cream"
1102,364,2014-02-14,"root vegetables"
1102,364,2014-02-14,"frozen vegetables"
1102,365,2014-04-13,"candy"
1102,365,2014-04-13,"white wine"
1102,366,2014-09-30,"yogurt"
1102,366,2014-09-30,"beverages"
1102,366,2014-09-30,"brown bread"
1102,367,2015-06-27,"other vegetables"
1102,367,2015-06-27,"white bread"
1102,367,2015-06-27,"detergent"
1103,368,2014-05-25,"chicken"
1103,368,2014-05-25,"pastry"
1103,368,2014-05-25,"candles"
1103,369,2014-07-12,"ice cream"
1103,369,2014-07-12,"herbs"
1103,370,2014-07-28,"waffles"
1103,370,2014-07-28,"hygiene articles"
1103,370,2014-07-28,"tea"
1103,371,2014-11-22,"cream"
1103,371,2014-11-22,"yogurt"
1104,372,2014-05-09,"yogurt"
1104,372,2014-05-09,"root vegetables"
1104,373,2015-01-04,"yogurt"
1104,373,2015-01-04,"other vegetables"
1104,373,2015-01-04,"rolls/buns"
1104,373,2015-01-04,"herbs"
1104,374,2015-03-18,"domestic eggs"
1104,374,2015-03-18,"yogurt"
1104,375,2015-10-27,"pork"
1104,375,2015-10-27,"whole milk"
1105,376,2014-06-14,"other vegetables"
1105,376,2014-06-14,"white bread"
1105,377,2015-05-22,"bottled water"
1105,377,2015-05-22,"yogurt"
1105,377,2015-05-22,"tropical fruit"
1105,377,2015-05-22,"whole milk"
1107,378,2014-05-15,"beef"
1107,378,2014-05-15,"specialty fat"
1107,378,2014-05-15,"newspapers"
1107,379,2014-06-14,"onions"
1107,379,2014-06-14,"newspapers"
1107,380,2014-07-22,"rolls/buns"
1107,380,2014-07-22,"semi-finished bread"
1107,381,2014-08-13,"whole milk"
1107,381,2014-08-13,"pastry"
1107,382,2014-09-26,"shopping bags"
1107,382,2014-09-26,"rolls/buns"
1107,383,2015-01-03,"liver loaf"
1107,383,2015-01-03,"chicken"
1107,383,2015-01-03,"rolls/buns"
1107,383,2015-01-03,"spread cheese"
1107,383,2015-01-03,"shopping bags"
1107,384,2015-05-06,"citrus fruit"
1107,384,2015-05-06,"misc. beverages"
1107,385,2015-10-01,"citrus fruit"
1107,385,2015-10-01,"misc. beverages"
1108,386,2014-05-22,"pastry"
1108,386,2014-05-22,"canned beer"
1108,386,2014-05-22,"whipped/sour cream"
1108,386,2014-05-22,"grapes"
1108,387,2014-06-25,"frozen potato products"
1108,387,2014-06-25,"specialty cheese"
1108,388,2014-08-22,"salty snack"
1108,388,2014-08-22,"pastry"
1108,388,2014-08-22,"oil"
1108,389,2015-07-30,"brown bread"
1108,389,2015-07-30,"whole milk"
1108,389,2015-07-30,"shopping bags"
1109,390,2014-06-19,"chocolate"
1109,390,2014-06-19,"whole milk"
1109,391,2014-10-14,"curd"
1109,391,2014-10-14,"sugar"
1109,392,2014-10-31,"pip fruit"
1109,392,2014-10-31,"margarine"
1109,393,2014-11-22,"pip fruit"
1109,393,2014-11-22,"salty snack"
1109,393,2014-11-22,"pastry"
1109,394,2015-04-06,"citrus fruit"
1109,394,2015-04-06,"frozen vegetables"
1109,394,2015-04-06,"margarine"
1110,395,2014-05-30,"margarine"
1110,395,2014-05-30,"yogurt"
1110,396,2014-09-22,"pickled vegetables"
1110,396,2014-09-22,"liquor"
1110,397,2014-10-13,"bottled water"
1110,397,2014-10-13,"chocolate"
1110,398,2014-12-11,"soda"
1110,398,2014-12-11,"salty snack"
1110,399,2015-09-09,"ham"
1110,399,2015-09-09,"yogurt"
1110,400,2015-11-15,"pastry"
1110,400,2015-11-15,"baking powder"
1110,400,2015-11-15,"butter"
1110,400,2015-11-15,"margarine"
1110,400,2015-11-15,"curd"
1110,400,2015-11-15,"dishes"
1110,401,2015-11-20,"whole milk"
1110,401,2015-11-20,"soda"
1111,402,2014-03-03,"whole milk"
1111,402,2014-03-03,"frozen vegetables"
1111,402,2014-03-03,"soda"
1111,402,2014-03-03,"UHT-milk"
1111,403,2014-05-07,"other vegetables"
1111,403,2014-05-07,"whipped/sour cream"
1111,404,2014-10-24,"bottled water"
1111,404,2014-10-24,"flour"
1111,404,2014-10-24,"sugar"
1111,405,2015-11-20,"beef"
1111,405,2015-11-20,"semi-finished bread"
1112,406,2015-04-09,"dish cleaner"
1112,406,2015-04-09,"ice cream"
1112,406,2015-04-09,"jam"
1112,406,2015-04-09,"newspapers"
1113,407,2014-01-07,"whole milk"
1113,407,2014-01-07,"yogurt"
1113,407,2014-01-07,"newspapers"
1113,408,2014-02-02,"curd"
1113,408,2014-02-02,"canned beer"
1113,409,2015-03-29,"pork"
1113,409,2015-03-29,"pudding powder"
1113,409,2015-03-29,"domestic eggs"
1113,410,2015-08-05,"bottled beer"
1113,410,2015-08-05,"specialty bar"
1113,410,2015-08-05,"baking powder"
1114,411,2014-04-25,"chocolate"
1114,411,2014-04-25,"brown bread"
1114,411,2014-04-25,"salty snack"
1114,412,2014-09-04,"root vegetables"
1114,412,2014-09-04,"shopping bags"
1114,413,2014-12-14,"root vegetables"
1114,413,2014-12-14,"citrus fruit"
1114,414,2015-03-12,"dog food"
1114,414,2015-03-12,"sausage"
1114,414,2015-03-12,"dessert"
1114,414,2015-03-12,"shopping bags"
1114,415,2015-04-26,"chicken"
1114,415,2015-04-26,"shopping bags"
1114,416,2015-07-10,"misc. beverages"
1114,416,2015-07-10,"UHT-milk"
1114,416,2015-07-10,"white bread"
1115,417,2014-07-31,"turkey"
1115,417,2014-07-31,"root vegetables"
1115,418,2014-08-03,"other vegetables"
1115,418,2014-08-03,"butter"
1115,419,2014-09-15,"whipped/sour cream"
1115,419,2014-09-15,"yogurt"
1115,420,2015-01-22,"other vegetables"
1115,420,2015-01-22,"yogurt"
1116,421,2014-03-06,"other vegetables"
1116,421,2014-03-06,"napkins"
1116,422,2014-06-22,"brown bread"
1116,422,2014-06-22,"butter milk"
1116,422,2014-06-22,"canned vegetables"
1116,422,2014-06-22,"soda"
1116,423,2014-08-11,"other vegetables"
1116,423,2014-08-11,"zwieback"
1116,424,2014-09-27,"brown bread"
1116,424,2014-09-27,"soda"
1116,425,2015-01-29,"other vegetables"
1116,425,2015-01-29,"cream cheese "
1116,425,2015-01-29,"liquor"
1116,425,2015-01-29,"root vegetables"
1116,425,2015-01-29,"newspapers"
1116,425,2015-01-29,"hard cheese"
1116,426,2015-07-23,"chicken"
1116,426,2015-07-23,"bottled water"
1116,427,2015-10-08,"newspapers"
1116,427,2015-10-08,"white bread"
1116,427,2015-10-08,"rolls/buns"
1116,427,2015-10-08,"beverages"
1116,428,2015-11-29,"frankfurter"
1116,428,2015-11-29,"rolls/buns"
1117,429,2015-05-24,"meat"
1117,429,2015-05-24,"whole milk"
1117,429,2015-05-24,"whipped/sour cream"
1118,430,2014-03-02,"bottled beer"
1118,430,2014-03-02,"frozen vegetables"
1118,430,2014-03-02,"sliced cheese"
1118,431,2014-11-07,"pip fruit"
1118,431,2014-11-07,"processed cheese"
1118,431,2014-11-07,"canned beer"
1118,432,2014-12-09,"berries"
1118,432,2014-12-09,"condensed milk"
1118,433,2015-05-13,"house keeping products"
1118,433,2015-05-13,"rolls/buns"
1118,433,2015-05-13,"pickled vegetables"
1118,433,2015-05-13,"curd"
1118,434,2015-07-27,"ham"
1118,434,2015-07-27,"yogurt"
1118,435,2015-12-25,"whole milk"
1118,435,2015-12-25,"hair spray"
1118,435,2015-12-25,"butter"
1118,435,2015-12-25,"pastry"
1119,436,2015-02-04,"grapes"
1119,436,2015-02-04,"whole milk"
1120,437,2014-08-21,"tropical fruit"
1120,437,2014-08-21,"sugar"
1120,438,2015-01-14,"soda"
1120,438,2015-01-14,"UHT-milk"
1120,438,2015-01-14,"newspapers"
1120,438,2015-01-14,"white bread"
1120,439,2015-06-08,"meat"
1120,439,2015-06-08,"other vegetables"
1120,440,2015-06-11,"other vegetables"
1120,440,2015-06-11,"specialty bar"
1120,441,2015-07-14,"citrus fruit"
1120,441,2015-07-14,"brown bread"
1120,442,2015-09-26,"pastry"
1120,442,2015-09-26,"condensed milk"
1120,442,2015-09-26,"rice"
1120,442,2015-09-26,"tropical fruit"
1120,442,2015-09-26,"chocolate marshmallow"
1121,443,2014-03-15,"coffee"
1121,443,2014-03-15,"shopping bags"
1122,444,2014-09-25,"chicken"
1122,444,2014-09-25,"dishes"
1122,445,2015-06-25,"root vegetables"
1122,445,2015-06-25,"frozen vegetables"
1122,446,2015-12-21,"bottled water"
1122,446,2015-12-21,"citrus fruit"
1123,447,2014-08-09,"rolls/buns"
1123,447,2014-08-09,"oil"
1123,447,2014-08-09,"yogurt"
1123,448,2014-12-28,"pip fruit"
1123,448,2014-12-28,"whole milk"
1123,449,2015-01-31,"frozen vegetables"
1123,449,2015-01-31,"rolls/buns"
1123,449,2015-01-31,"cling film/bags"
1123,450,2015-11-12,"pork"
1123,450,2015-11-12,"soda"
1123,450,2015-11-12,"canned vegetables"
1124,451,2014-03-05,"bottled beer"
1124,451,2014-03-05,"hygiene articles"
1124,452,2014-08-23,"yogurt"
1124,452,2014-08-23,"soda"
1125,453,2014-05-30,"root vegetables"
1125,453,2014-05-30,"margarine"
1125,453,2014-05-30,"rolls/buns"
1125,454,2014-12-09,"rolls/buns"
1125,454,2014-12-09,"margarine"
1125,455,2015-05-12,"condensed milk"
1125,455,2015-05-12,"shopping bags"
1125,456,2015-08-27,"sausage"
1125,456,2015-08-27,"pastry"
1125,457,2015-11-19,"popcorn"
1125,457,2015-11-19,"citrus fruit"
1126,458,2014-11-02,"rolls/buns"
1126,458,2014-11-02,"whipped/sour cream"
1126,459,2015-04-29,"misc. beverages"
1126,459,2015-04-29,"whole milk"
1126,459,2015-04-29,"long life bakery product"
1126,460,2015-05-17,"newspapers"
1126,460,2015-05-17,"pork"
1126,460,2015-05-17,"root vegetables"
1126,460,2015-05-17,"napkins"
1127,461,2014-02-06,"soda"
1127,461,2014-02-06,"roll products "
1127,462,2014-04-05,"citrus fruit"
1127,462,2014-04-05,"soda"
1127,463,2015-01-14,"frankfurter"
1127,463,2015-01-14,"rolls/buns"
1127,463,2015-01-14,"shopping bags"
1127,463,2015-01-14,"margarine"
1127,464,2015-10-15,"other vegetables"
1127,464,2015-10-15,"butter"
1127,464,2015-10-15,"pastry"
1127,464,2015-10-15,"UHT-milk"
1128,465,2014-03-27,"specialty bar"
1128,465,2014-03-27,"soda"
1128,465,2014-03-27,"frozen vegetables"
1128,465,2014-03-27,"frozen vegetables"
1128,466,2014-04-26,"liquor"
1128,466,2014-04-26,"domestic eggs"
1128,467,2014-05-10,"frankfurter"
1128,467,2014-05-10,"white bread"
1128,468,2015-07-05,"meat"
1128,468,2015-07-05,"coffee"
1129,469,2014-01-25,"whole milk"
1129,469,2014-01-25,"baking powder"
1129,470,2014-04-18,"flower (seeds)"
1129,470,2014-04-18,"white wine"
1129,471,2014-09-10,"grapes"
1129,471,2014-09-10,"frozen meals"
1129,471,2014-09-10,"flower (seeds)"
1129,472,2014-11-14,"tea"
1129,472,2014-11-14,"yogurt"
1129,472,2014-11-14,"shopping bags"
1129,472,2014-11-14,"brown bread"
1129,473,2014-12-21,"cream cheese "
1129,473,2014-12-21,"specialty chocolate"
1130,474,2014-08-18,"yogurt"
1130,474,2014-08-18,"softener"
1130,475,2014-11-01,"margarine"
1130,475,2014-11-01,"soda"
1130,476,2015-01-15,"tropical fruit"
1130,476,2015-01-15,"cream cheese "
1130,476,2015-01-15,"cream cheese "
1130,477,2015-09-18,"bottled water"
1130,477,2015-09-18,"frankfurter"
1130,477,2015-09-18,"dessert"
1130,477,2015-09-18,"root vegetables"
1132,478,2014-11-22,"bottled beer"
1132,478,2014-11-22,"whole milk"
1132,479,2015-02-19,"other vegetables"
1132,479,2015-02-19,"semi-finished bread"
1132,479,2015-02-19,"other vegetables"
1132,479,2015-02-19,"rolls/buns"
1132,479,2015-02-19,"shopping bags"
1132,479,2015-02-19,"salty snack"
1132,480,2015-09-22,"soda"
1132,480,2015-09-22,"whole milk"
1133,481,2014-03-21,"coffee"
1133,481,2014-03-21,"shopping bags"
1133,481,2014-03-21,"shopping bags"
1133,482,2014-08-03,"yogurt"
1133,482,2014-08-03,"pastry"
1133,483,2015-02-26,"sausage"
1133,483,2015-02-26,"rolls/buns"
1133,483,2015-02-26,"rice"
1133,484,2015-03-26,"pork"
1133,484,2015-03-26,"whole milk"
1133,484,2015-03-26,"napkins"
1133,485,2015-08-03,"curd"
1133,485,2015-08-03,"domestic eggs"
1134,486,2014-02-18,"cream cheese "
1134,486,2014-02-18,"newspapers"
1134,487,2014-05-11,"pastry"
1134,487,2014-05-11,"brown bread"
1134,487,2014-05-11,"yogurt"
1134,488,2014-12-04,"other vegetables"
1134,488,2014-12-04,"oil"
1135,489,2015-02-24,"hard cheese"
1135,489,2015-02-24,"butter"
1135,490,2015-04-29,"whole milk"
1135,490,2015-04-29,"other vegetables"
1135,491,2015-07-10,"sausage"
1135,491,2015-07-10,"shopping bags"
1135,491,2015-07-10,"soda"
1135,491,2015-07-10,"butter"
1135,491,2015-07-10,"dessert"
1135,491,2015-07-10,"soda"
1136,492,2014-05-02,"citrus fruit"
1136,492,2014-05-02,"flower (seeds)"
1136,493,2014-05-25,"instant coffee"
1136,493,2014-05-25,"shopping bags"
1136,494,2014-06-04,"rolls/buns"
1136,494,2014-06-04,"fruit/vegetable juice"
1136,495,2014-07-15,"root vegetables"
1136,495,2014-07-15,"butter milk"
1136,496,2014-09-28,"tropical fruit"
1136,496,2014-09-28,"other vegetables"
1136,497,2015-01-03,"tropical fruit"
1136,497,2015-01-03,"butter milk"
1136,497,2015-01-03,"brown bread"
1136,498,2015-06-15,"herbs"
1136,498,2015-06-15,"citrus fruit"
1136,499,2015-10-29,"other vegetables"
1136,499,2015-10-29,"beef"
1136,500,2015-11-03,"tropical fruit"
1136,500,2015-11-03,"whole milk"
1137,501,2014-05-16,"nut snack"
1137,501,2014-05-16,"canned beer"
1137,502,2015-09-26,"whole milk"
1137,502,2015-09-26,"other vegetables"
1137,502,2015-09-26,"other vegetables"
1137,502,2015-09-26,"sugar"
1138,503,2014-07-07,"citrus fruit"
1138,503,2014-07-07,"napkins"
1138,504,2015-02-24,"rolls/buns"
1138,504,2015-02-24,"butter milk"
1138,505,2015-09-02,"whole milk"
1138,505,2015-09-02,"root vegetables"
1139,506,2014-01-15,"tropical fruit"
1139,506,2014-01-15,"soft cheese"
1139,507,2014-02-02,"rolls/buns"
1139,507,2014-02-02,"brown bread"
1139,507,2014-02-02,"canned beer"
1139,508,2014-10-20,"pork"
1139,508,2014-10-20,"pickled vegetables"
1139,509,2015-01-19,"tropical fruit"
1139,509,2015-01-19,"misc. beverages"
1140,510,2015-05-01,"photo/film"
1140,510,2015-05-01,"frankfurter"
1140,510,2015-05-01,"other vegetables"
1140,510,2015-05-01,"curd"
1140,510,2015-05-01,"waffles"
1140,511,2015-06-26,"pip fruit"
1140,511,2015-06-26,"other vegetables"
1140,511,2015-06-26,"cling film/bags"
1141,512,2014-04-08,"tropical fruit"
1141,512,2014-04-08,"yogurt"
1141,513,2014-06-08,"cat food"
1141,513,2014-06-08,"rolls/buns"
